block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
243630007,2024-08-17 00:01:22,BURN,0x40bca4072d7fab982a5b2f20a708aa26d89d91088ac1e00900a53a6851882332,1,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,450408432096452,0,3771130000062102379,0,4033328878779943278239974,-197720.0,3430760.0,-197710.0,-197700.0,45894784106985
243630007,2024-08-17 00:01:22,COLLECT,0x40bca4072d7fab982a5b2f20a708aa26d89d91088ac1e00900a53a6851882332,1,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbde8c98ba98a63193542ba7f893fb43452f55712,450653418715328,51,3771130000062102379,0,4033328878779943278239974,-197720.0,3430760.0,-197710.0,-197700.0,
243630007,2024-08-17 00:01:22,MINT,0x40bca4072d7fab982a5b2f20a708aa26d89d91088ac1e00900a53a6851882332,1,11,13.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,1169730,3771130000062102379,0,4033328878779943278239974,-197720.0,3430804.0,-197730.0,-197720.0,45969151983607
243630011,2024-08-17 00:01:23,SWAP,0xb2e595edaf15545aa46bade6e7db5ec70ce3e52f70f0b1f00cf76f724c5ab93d,1,3,,0xf3ae7446b8a02550ad10a829ad272d6fb7dbddab,0x51c72848c68a965f66fa7a88855f9f7784502a7f,723908666205754880,-1875125918,3771130000062102379,0,4033289484014718912763360,-197720.0,,,,
243630012,2024-08-17 00:01:23,SWAP,0x458bf1f3f1b2edc5352e911f261133e7e2aca2095de13a36e8695d5975637947,3,15,,0x05c5f0be2678c17d67e9fad485dd1908f2237413,0xce3f6b458744f7cd2a187b830cd8fe532addbbe5,2318388102032260000,-6005024930,3724923064007299546,0,4033161804857159576358139,-197721.0,,,,
243630012,2024-08-17 00:01:23,SWAP,0xb812acced3e68fe01ae956f7adda7d959892addfe5caca0b37d49528335745f4,5,25,,0x1f81b3129fc1c57e2d73527055cf3ccde1aad7d8,0x400f643ae9ae6532f974eb51f284f80170063f4b,324000000000000000,-839185575,3724923064007299546,0,4033143955594225627296809,-197721.0,,,,
243630012,2024-08-17 00:01:23,SWAP,0x75362d45ae79f49d75069cfab9f40d1ed8b1a2f2fcce476964776b7fc2c9b41f,17,74,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,1864700000000000000,-4829575808,3724923064007299546,0,4033041231749880665407699,-197722.0,,,,
243630012,2024-08-17 00:01:23,SWAP,0x85a6a8eb5fa6b9a661014ad89d091a2441dca8f37c7e91dca345c3213e7c62f5,38,143,,0x5cfcab4d1546fd0e18f5283c2cc73ed33e472275,0x44c6c4c7da174f47ac81e818d55c02600390e79d,1159000000000000000,-3001687770,3724923064007299546,0,4032977386617397965765122,-197722.0,,,,
243630019,2024-08-17 00:01:25,SWAP,0x517483eb415aca07f946948cf517892180f9c29423ebf1b0837d58b7e58ac715,6,29,,0xf3ae7446b8a02550ad10a829ad272d6fb7dbddab,0x51c72848c68a965f66fa7a88855f9f7784502a7f,3137626023367547904,-8125643628,3724923064007299546,0,4032804556252071886817528,-197723.0,,,,
243630048,2024-08-17 00:01:32,BURN,0x10e5fb23048f17af30fc19a02a0f129b1cc41f78cf587eed7dd227db2df9c66c,3,12,13.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,376062280016434,0,3724923064007299546,0,4032804556252071886817528,-197723.0,3430795.0,-197710.0,-197700.0,38319214122614
243630048,2024-08-17 00:01:32,COLLECT,0x10e5fb23048f17af30fc19a02a0f129b1cc41f78cf587eed7dd227db2df9c66c,3,15,16.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbde8c98ba98a63193542ba7f893fb43452f55712,376062280016434,0,3724923064007299546,0,4032804556252071886817528,-197723.0,3430795.0,-197710.0,-197700.0,
243630048,2024-08-17 00:01:32,MINT,0x10e5fb23048f17af30fc19a02a0f129b1cc41f78cf587eed7dd227db2df9c66c,3,23,25.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,448125055394835,0,3724923064007299546,0,4032804556252071886817528,-197723.0,3430805.0,-197720.0,-197710.0,45639293113434
243630049,2024-08-17 00:01:33,SWAP,0xb486603ed6c2c4b14e04b0083d2ce3e29bcd776cdb40f1c717a7ff0eec34c229,1,3,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,-59000000000000,152942,3724923064007299546,0,4032804559503464923908404,-197723.0,,,,
243630097,2024-08-17 00:01:45,BURN,0x699d17677a09a10e714368ebd859875674349933b8b1581a0adebb3aed5119ca,1,0,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,3724923064007299546,0,4032804559503464923908404,-197723.0,,-198020.0,-197210.0,0
243630097,2024-08-17 00:01:45,COLLECT,0x699d17677a09a10e714368ebd859875674349933b8b1581a0adebb3aed5119ca,1,3,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,10204689887103,19189,3724923064007299546,0,4032804559503464923908404,-197723.0,3430314.0,-198020.0,-197210.0,
243630133,2024-08-17 00:01:53,BURN,0xbc589afcf9bc4610c2c32f4d273f51ff7feb0f2467b8fcb3c72fd5e645ff70fe,2,1,2.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,32412068247453300,0,3724923064007299546,0,4032804559503464923908404,-197723.0,3430762.0,-197720.0,-197700.0,1650916036515734
243630133,2024-08-17 00:01:53,COLLECT,0xbc589afcf9bc4610c2c32f4d273f51ff7feb0f2467b8fcb3c72fd5e645ff70fe,2,5,6.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7ab8252ff532ccf45644e6ad06abef15a63d59ed,32432900418112098,11976,3724923064007299546,0,4032804559503464923908404,-197723.0,3430762.0,-197720.0,-197700.0,
243630229,2024-08-17 00:02:17,MINT,0xebee79c1e5c96d7de85691d67a24228323e47700b8456744bd033446e9f1ae27,2,3,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,143401805367159723,216964579,3725211658027550090,288594020250544,4032804559503464923908404,-197723.0,3430314.0,-198020.0,-197210.0,288594020250544
243630242,2024-08-17 00:02:20,SWAP,0x1a7b9c2c6e7a57ee5a5bf4c5cd367cee0869d7818208fd6d454870ab81427d10,1,89,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-8051825615974322,20872132,3725211658027550090,0,4032805003192015672772215,-197723.0,,,,
243630253,2024-08-17 00:02:23,SWAP,0xa8059f98d439b561f3e74190f1af9ef7988e1b366afdf5d2022705492c4f7a2f,3,48,,0xe592427a0aece92de3edee1f18e0157c05861564,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,334178445819731,-865399,3725211658027550090,0,4032804984786620742665213,-197723.0,,,,
243630324,2024-08-17 00:02:41,SWAP,0x4792dab446acb755e764a8ce77706f45bbfeb0f5fd95113501132bc33484b28a,10,26,,0x05c5f0be2678c17d67e9fad485dd1908f2237413,0xce3f6b458744f7cd2a187b830cd8fe532addbbe5,-1619895776418390948,4199225167,3725211658027550090,0,4032894249659588000000000,-197722.0,,,,
243630325,2024-08-17 00:02:41,SWAP,0xe0b2fd794eace9f6e0cd80e7f533b9f693f2edb1acc26705cee1cb5d72e1671e,2,12,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1694415437841129018,4392600000,3725211658027550090,0,4032987625190907744126672,-197722.0,,,,
243630334,2024-08-17 00:02:44,SWAP,0x9edb0c55178bcd1b8c6e99f8475925130aa0448b489951c22464306193eeb131,12,42,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9d5cbd2a2d34330bd76dbeaabc1bae4f8c78a4ef,-2615744551963611466,6781451587,3725211658027550090,0,4033131781646089959198571,-197721.0,,,,
243630342,2024-08-17 00:02:46,SWAP,0xc10e6e739c1c92b85e83daba5fe7774f38e158dbbc7a63bb4c2607132a5cbaaa,1,26,,0xcd934b818ddd7da4a82cd3e73c014569024c26f8,0xcd934b818ddd7da4a82cd3e73c014569024c26f8,-1069841705409178954,2773759053,3725211658027550090,0,4033190744726101471264768,-197721.0,,,,
243630343,2024-08-17 00:02:46,SWAP,0x42597249cd0e95b1cb347bee6a6209ba9b6042625de45353bbea84d3d7883ae7,1,5,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9d5cbd2a2d34330bd76dbeaabc1bae4f8c78a4ef,-1991885714708075346,5164541766,3769813317338950623,0,4033300355041492988080530,-197720.0,,,,
243630435,2024-08-17 00:03:09,SWAP,0x606a506f74c4bb68948f343e997caaac87cb3b25d8ca56baa4a92a404d7f1ad7,7,26,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1571127123768591421,4073800000,3769813317338950623,0,4033385929122077461586312,-197720.0,,,,
243630440,2024-08-17 00:03:10,SWAP,0xba4c7eec54ae46eb0fb93b3569de52a18c7257539ce7e1f6ccd826d30e996de8,1,2,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1021902615298568482,2649800000,3769813317338950623,0,4033441590715364500197835,-197720.0,,,,
243630440,2024-08-17 00:03:10,SWAP,0xda6c7846aac222c3f3e50273938e5fb7f16aadc4ba4aa69c9c54f68e66a26767,2,5,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-682203987243460901,1769000000,3769813317338950623,0,4033478750258924305203414,-197720.0,,,,
243630494,2024-08-17 00:03:24,MINT,0x52485404ee723a3fb30e58f882d9ec266b30f57c683351900f7c0ec1db106603,3,13,15.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,43736937334460552,210262040,3769848991405021203,35674066070580,4033478750258924305203414,-197720.0,3430807.0,-200180.0,-196430.0,35674066070580
243630494,2024-08-17 00:03:24,SWAP,0x82a16262fbae4eddf4cf0431c9e2f407396a8c08eaa74450d687278ad6ab4c54,5,30,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1711817747467889483,4439000000,3769848991405021203,0,4033571994833785408162377,-197719.0,,,,
243630508,2024-08-17 00:03:27,SWAP,0x84224c23f89f94fe003d5a7fd25c8ad6ed3bac971ef1a262d0076d5b705a73a4,4,6,,0xf3ae7446b8a02550ad10a829ad272d6fb7dbddab,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1446056048531398170,3750000000,3769848991405021203,0,4033650766439040901763664,-197719.0,,,,
243630509,2024-08-17 00:03:28,SWAP,0x62a0c9e36c440d653086748834ea053645f0761abf5be74b5e8eca5145fe2622,1,2,,0x812db82330d6ddf4e52a66cd4ece95ac4a2adf1e,0x090ee598777caddad04df4271b167f38e73a9bf0,-5000000000000000000,12967431237,3769848991405021203,0,4033923157205579735462885,-197717.0,,,,
243630509,2024-08-17 00:03:28,SWAP,0x2f0bdc4451759d90fe4dbd8d4c43849107eabd395ee53d02982c8e54b3618367,3,8,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1014652086666231864,2631700000,3769848991405021203,0,4033978438067859970799020,-197717.0,,,,
243630509,2024-08-17 00:03:28,SWAP,0xb3b0bffd18bbf292eb61d156fdbbd9e85e96f32240ec5b57ceb9b7037f7ca73f,5,15,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-502053000534440309,1302200000,3769848991405021203,0,4034005791770356958470379,-197717.0,,,,
243630522,2024-08-17 00:03:31,SWAP,0x1c7f494132465103c27e22aad612e7d1621e9e876af581584c6ae246652e51f6,4,5,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,50000000000000000,-129558638,3769848991405021203,0,4034003068931079959470405,-197717.0,,,,
243630569,2024-08-17 00:03:43,SWAP,0x4457806cf7d3bff467bce6d88a0d9fc0d06c339a752d8543141bc83fe6131bf3,5,21,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-463454812338556520,1202100000,3769848991405021203,0,4034028319956860660499233,-197717.0,,,,
243630569,2024-08-17 00:03:43,SWAP,0x5724914ea096a2cbae6cb84eef69eedeeda6203477559a1bf2ac9bc64b71d255,6,24,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-711845422101135535,1846400000,3769848991405021203,0,4034067104994712325402010,-197717.0,,,,
243630569,2024-08-17 00:03:43,SWAP,0xdff00fe413407aed84ab3a0aecc788daf88aad8988b4d10fce031c76a1b31ca3,7,27,,0xac3b205a2abaf2272d5fae1b92dd124bf573d53a,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-502840528513616661,1304300000,3769848991405021203,0,4034094502809308256149785,-197716.0,,,,
243630570,2024-08-17 00:03:43,SWAP,0xff162f8ace4bae0261513fd94071dbd778a45570450d526ed3579898de436ffa,4,17,,0x5cfcab4d1546fd0e18f5283c2cc73ed33e472275,0x44c6c4c7da174f47ac81e818d55c02600390e79d,-964961000905392777,2503027330,3769848991405021203,0,4034147080804176541597266,-197716.0,,,,
